12239:75790,17,76,500,2139,262,70,805,564,616
12263:17164,15,61,8,245,103,17,542,402,787
12268:944,58,302,616,17,654,76,61,650,32
12271:17,76,81,70,58,508,8,616,226,2139
12272:3256,427,542,17,103,654,15,787,58,61
12296:899,17,1187,48,1119,245,518,4420,84,947
12310:124,1109,8276,22606,17,616,302,654,8,518
12327:17,302,654,616,58,564,650,542,8,138
12328:899,17,1119,84,354,302,518,947,245,654
12356:5465,17,8,654,302,245,354,508,518,616
12360:285,116,302,654,58,84,616,8,354,76
12364:65,302,654,58,84,8,518,76,29,542
12373:28945,10048,21640,23051,8102,19795,15278,13555,8574,74239
12375:931,47623,47601,65861,75280,84119,39233,17,302,654
12376:17,302,654,76,616,58,8,866,84,29
12379:5567,65,1287,119,327,508,17,1405,967,511
12406:986,12710,17,654,616,302,354,226,138,58
12416:1287,302,654,518,84,616,58,650,1102,542
12428:81,17,302,654,76,616,58,8,866,84
12433:5581,17,518,8,302,58,15,654,650,542
12443:65,17,518,245,616,1405,8,15,654,1126
12453:302,654,1102,2162,354,8,70,616,29,518
12464:17,616,302,654,8,58,542,76,225,518
12467:131,245,94,4967,518,1511,4268,103,710,535
12474:17,8,654,84,518,302,354,616,1102,15
12480:6496,654,17,302,616,58,542,518,15,363
12496:654,285,4414,401,8105,15937,36443,2744,65938,30223
12498:901,17,302,654,76,616,58,8,866,84
12505:40609,10600,3137,224,182,20615,16458,262,568,11481
12512:654,616,58,84,15,542,650,518,1102,8
12531:17,654,58,302,616,542,564,650,1196,861
12532:17,302,654,76,616,58,8,866,84,29
12533:3632,9617,58,616,29,8,518,542,650,354
12534:17,302,654,76,616,58,8,866,84,29
12536:17,302,616,58,84,518,1102,29,76,15
12540:1348,17,654,58,616,84,29,8,1102,354
12541:17,302,654,226,616,84,76,354,58,138
12544:17,616,518,58,302,654,15,61,650,1196
12549:17,302,654,354,29,76,84,58,616,70
12552:17,542,103,15,8,616,654,245,564,518
12555:17,302,654,76,616,58,8,866,84,29
12556:17,1102,302,8,654,616,518,58,29,354
12559:2162,4837,302,84,654,875,1119,354,518,616
12562:17,302,654,76,616,58,8,866,84,29
12564:1023,2976,9894,58,616,84,15,542,8,354
12568:17,302,654,76,616,58,8,866,84,29
12573:1548,17,58,616,654,302,650,15,29,61
12587:431,302,654,616,58,84,8,29,354,76
12595:6559,245,17,1002,616,76,61,15,103,131
12601:14012,51041,84,8,542,508,873,947,891,1764
12604:3250,17468,302,518,84,15,61,861,650,564
12616:17,302,654,76,616,58,8,866,84,29
12622:1548,17,616,654,302,542,15,518,29,84
12628:17,302,654,76,616,58,8,866,84,29
12630:119,22253,17,616,61,58,15,542,8,654
12642:17,654,616,29,518,8,15,289,564,1102
12660:17,616,58,302,654,542,564,1196,554,15
12662:59585,3233,2139,18098,1987,656,4249,61,103,31555
12663:17,302,616,654,58,76,8,650,564,518
12669:302,654,17,616,58,29,84,76,542,650
12676:46215,1205,1410,1460,710,2337,5567,3618,698,70
12700:5122,1002,16036,2139,245,1744,710,564,11260,827
12701:17,616,84,302,654,58,1102,542,101,15
12723:1002,17,3618,1744,76,1256,4421,6315,8,13
12725:3886,17,302,58,654,616,29,138,70,76
12739:2492,56304,105698,93499,2832,17,302,654,76,616
12753:5184,17,302,58,654,616,8,84,542,518
12754:17,302,654,76,616,58,8,866,84,29
12761:5214,76,2139,564,17,70,302,262,245,616
12766:81,1749,226,3819,70,508,1888,500,2967,3423
12767:17,302,654,76,616,58,8,866,84,29
12773:2194,55267,52311,26138,9397,39969,9979,4292,114709,51399
12779:17,302,654,76,616,58,8,866,84,29
12780:2980,17,654,616,8,58,302,542,76,84
12794:1099,425,46215,2669,16258,17,76,616,518,542
12795:1395,17,654,58,616,29,84,76,650,8
12796:76,17,361,616,866,302,2848,2139,654,58
12799:17,302,654,76,616,58,8,866,84,29
12804:1965,17,1405,508,947,8,119,245,1126,1023
12807:14287,17,302,654,76,616,58,8,866,84
12811:116,673,427,17,302,654,84,616,58,354
12836:616,17,654,58,302,542,15,861,6,564
12841:9127,29064,70277,37666,60650,58745,61267,1921,95209,12099
12852:37220,17,302,654,58,616,29,76,650,285
12860:119,559,114059,654,616,58,29,736,301,289
12885:302,654,58,616,650,564,542,61,8,15
12892:616,302,654,58,542,76,8,518,61,1196
12898:15,13221,11522,266,17,654,58,302,616,564
12902:14408,2633,5975,17316,12294,6311,11590,533,1337,13341
12912:4262,17,84,15,650,564,101,861,289,76
12918:62776,17,302,616,29,84,76,542,650,289
12928:17,2162,84,302,875,518,654,245,76,616
12931:4107,13498,12480,17,654,616,302,542,29,15
12934:3516,616,17,568,654,17,302,654,76,616
12939:17,302,654,76,616,58,8,866,84,29
12956:19912,17,616,58,302,654,542,8,650,45
12967:427,17,654,302,616,245,61,542,58,564
12970:17,302,58,654,616,76,8,29,182,84
12985:3001,654,3039,5512,787,302,48,301,3560,17
12986:17,564,302,654,616,58,650,8,70,84
12991:17,654,302,616,76,508,564,650,8,58
12998:182,17,654,616,58,302,29,84,8,1550
13004:17,542,518,656,546,999,245,486,3101,564
13019:2194,3484,10905,24790,53369,8008,1371,2008,6118,44729
13024:48747,17,302,654,76,616,58,8,866,84
13025:17,302,654,76,616,58,8,866,84,29
13039:533,311,3224,361,6311,10981,21684,2139,12294,8772
13040:81,7211,6227,1749,2967,2379,380,496,542,986
13050:17,302,654,76,616,58,8,866,84,29
13060:1125,17,302,654,76,616,58,8,866,84
13062:5998,939,2656,8,4300,9093,50946,4613,84,5010
13071:10041,1352,1527,3107,1712,302,508,8,616,76
13080:22205,17,302,654,76,616,58,8,866,84
13081:363,654,8,650,84,15,101,289,76,61
13087:2955,1165,245,8,787,81,4268,103,402,518
13092:65,22603,302,58,616,84,29,8,542,518
13094:17,302,8,616,58,542,654,650,518,76
13106:17,302,654,76,616,58,8,866,84,29
13109:616,17,654,302,564,58,508,76,518,542
13110:564,17,616,76,8,15,654,302,58,518
13116:17,302,654,76,616,58,8,866,84,29
13152:17,654,84,58,616,1102,650,76,301,866
13153:76,17,654,698,58,616,302,866,361,564
13177:24761,17,616,302,654,58,8,84,542,518
13179:17,302,654,616,564,58,650,8,84,29
13192:17,302,654,76,616,58,8,866,84,29
13195:15,1058,17,8,8194,650,616,302,224,76
13226:55388,17,302,654,76,616,58,8,866,84
13233:17,302,58,616,654,650,8,554,289,542
13259:17,302,654,76,616,58,8,866,84,29
13264:302,654,58,8,616,84,101,76,29,542
13269:60010,17,302,654,76,616,58,8,866,84
13280:5542,17,616,58,302,654,8,542,15,29
13285:17,70,28138,616,76,302,654,39215,68220,39356
13289:302,654,17,616,58,2139,76,698,361,542
13295:559,654,302,542,861,8,15,518,61,650
13296:924,17,302,654,76,616,58,8,866,84
13307:7446,17,302,654,76,616,58,8,866,84
13312:654,58,616,84,354,1102,8,138,542,650
13319:985,17,302,654,76,616,58,8,866,84
13325:17,302,654,76,616,58,8,866,84,29
13335:17,302,654,58,15,8,518,542,861,564
13339:10492,7021,9289,37869,3672,104494,5545,11199,42141,13667
13353:17,616,654,61,302,58,15,518,8,32
13367:2135,21903,168,188,10420,2351,15931,1451,8111,72988
13375:2703,17,302,654,76,616,58,8,866,84
13377:2717,1965,17,76,616,302,654,650,226,58
13380:17,302,654,76,616,58,8,866,84,29
13387:87381,17,302,654,76,616,58,8,866,84
13392:17,302,654,76,616,58,8,866,84,29
13414:395,302,654,616,58,518,84,8,29,564
13425:17,302,654,76,616,58,8,866,84,29
13432:1572,17,787,616,518,58,654,302,8,15
13434:15976,245,302,654,616,518,84,94,8,58
13435:37694,361,58,302,654,17,616,542,866,546
13436:508,17282,46994,245,10602,18704,61,402,518,542
13444:303,40,1009,17,616,654,302,8,58,518
13445:17,302,654,58,8,84,518,650,542,354
13447:5477,17,302,654,76,616,58,8,866,84
13459:18287,5214,17,76,226,564,698,650,616,70
13464:168,984,1326,719,1400,574,9874,8733,463,661
13466:1382,17,616,654,70,302,8,518,58,542
13467:17,8,508,302,616,654,25697,2998,84,58
13469:654,58,84,616,354,8,1102,76,650,301
13470:24825,42505,6951,18920,39399,33228,1337,13247,35817,512
13504:947,302,58,616,84,8,29,76,518,354
13506:9006,302,17,654,58,616,285,84,650,542
13511:1550,2626,49217,616,654,302,58,8,84,518
13525:39466,17,302,654,76,616,58,8,866,84
13526:1326,226,168,76,1460,3789,719,5738,378,4372
13530:17,780,262,302,650,5767,508,76,58,226
13533:17,302,616,654,542,518,8,101,15,76
13534:42665,17,302,654,76,616,58,8,866,84
13535:157,10541,3196,14793,4755,15772,465,5627,27070,3307
13564:17,616,302,8,2669,650,654,542,76,58
13568:5567,76,4697,508,564,65,431,1382,1558,873
13584:3632,17,654,61,15,616,518,245,302,564
13590:2405,17,302,654,76,616,58,8,866,84
13596:17,302,654,58,354,616,8,508,76,84
13602:28536,17,58,302,654,542,15,518,564,32
13607:17,138,70,302,654,354,84,58,29,616
13613:17,654,302,616,29,650,84,542,8,289
13618:17,302,654,76,616,58,8,866,84,29
13632:112863,508,17,302,654,76,616,58,8,866
13633:3,2769,3628,354,2270,45181,1804,2469,530,15370
13634:302,654,361,84,58,616,29,354,8,76
13643:17,302,654,76,616,58,8,866,84,29
13657:5567,65,17,131,1539,736,119,2955,1023,1987
13665:5465,616,17,302,654,58,542,76,8,861
13666:17,302,508,616,8,650,58,654,564,84
13696:70,17,81,616,76,302,654,564,138,508
13700:302,654,1102,8,354,616,58,518,29,70
13701:5465,76,5975,17,70,1337,4671,8772,25184,2543
13710:168,1528,1326,76,719,1460,2318,574,5480,984
13723:17,302,654,76,616,58,8,866,84,29
13752:46738,17,302,654,76,616,58,8,866,84
13758:301,17,654,616,58,84,29,8,650,542
13761:17,302,654,76,616,58,8,866,84,29
13770:17,302,654,76,616,58,8,866,84,29
13781:17,302,654,76,616,58,8,866,84,29
13782:2543,2215,311,9435,11855,8867,7468,12861,1468,42989
13784:17,302,654,76,616,58,8,866,84,29
13806:119,302,654,616,58,518,354,29,301,101
13812:3702,17,58,302,654,8,84,542,564,518
13813:2200,5928,6094,654,302,58,616,84,8,518
13831:4268,17,650,76,182,616,10600,29,58,81
13835:361,866,546,2139,1728,13420,8818,709,56260,826
13841:17,302,616,654,58,564,8,29,84,224
13871:719,168,984,463,1400,4877,574,5480,135,2642
13874:1760,17,302,654,76,616,58,8,866,84
13876:15,559,30,3250,2715,17,58,616,302,654
13883:302,58,616,84,29,354,101,1102,8,76
13884:17,654,616,58,29,564,84,8,518,289
13892:698,76,2139,17,81,8,58,654,616,262
13893:533,10981,2543,19378,2139,8772,5975,4671,5304,4310
13900:302,654,8,616,58,518,29,354,650,301
13912:4,16646,58654,19795,59734,3919,18452,14890,7450,538
13918:9629,398,11644,17,302,654,76,616,58,8
13924:1382,302,654,58,616,84,29,8,650,1102
13953:17,6759,76,361,302,564,654,58,500,616
13956:15947,17,302,654,76,616,58,8,866,84
13961:17,302,654,76,616,58,8,866,84,29
13964:65,17,302,654,361,58,616,76,84,8
13995:3282,27335,15078,71248,54427,47278,11847,54356,64639,10882
14003:2618,17,302,654,76,616,58,8,866,84
14014:8,17,616,26540,4268,1126,3223,83106,1804,422
14015:16034,17,302,654,76,616,58,8,866,84
14024:245,1410,15,17,508,8,76,616,94,65
14034:11808,17,302,654,76,616,58,8,866,84
14040:285,17,302,654,76,616,58,8,866,84
14056:45018,17,616,364,542,58,65,245,518,61
14057:17,429,65362,302,616,654,58,8,76,564
14058:17,302,58,616,29,650,76,84,8,15
14065:76,81,564,2139,17,616,226,238,650,302
14068:245,17,1827,2696,2403,2714,616,353,4268,302
14069:654,616,84,650,8,542,76,518,1102,354
14084:17,302,654,58,616,8,84,899,363,3389
14087:353,8794,17,302,654,76,616,58,8,866
14088:4671,5512,13348,1077,3039,14259,10071,654,311,83175
14095:193,17,302,654,76,616,58,8,866,84
14112:17,58,302,29,84,8,542,15,650,861
14120:17,654,302,58,616,29,84,542,15,1102
14128:17,302,654,76,616,58,8,866,84,29
14139:761,3377,13681,56398,17,654,542,302,58,8
14142:17,302,654,76,616,58,8,866,84,29
14147:8093,17,302,654,76,616,58,8,866,84
14148:22155,1924,1217,14892,15498,268,654,45,11025,6680
14151:6906,8226,347,508,16964,363,187,224,698,888
14176:1086,17,654,58,616,15,29,84,8,542
14210:17,302,616,58,15,542,61,518,32,650
14211:364,8655,17,616,238,650,15,542,224,302
14219:5355,81,226,70,1749,17,2379,508,500,76
14247:302,654,1102,616,8,518,354,138,650,301
14293:30635,654,616,518,564,84,650,8,101,29
14299:84,17,302,654,8,58,518,616,29,354
14314:3915,2618,84,616,302,654,58,101,1102,542
14321:17,302,654,76,616,58,8,866,84,29
14330:8,1987,970,8803,8286,615,2139,18098,17,616
14336:17,302,654,616,226,8,564,84,58,61
14347:22620,17,302,654,76,616,58,8,866,84
14371:17,518,616,542,654,8,15,32,564,61
14386:17,302,654,76,616,58,8,866,84,29
14397:17,302,654,58,616,84,8,289,518,15
14407:521,17,70,302,76,654,138,84,616,8
14422:17,302,654,76,616,58,8,866,84,29
14436:17,302,654,58,616,70,84,542,354,76
14445:17,654,616,84,650,302,8,787,58,508
14446:17,302,58,654,650,616,364,542,94,564
14455:238,21729,1104,12201,18798,27148,7355,87511,76,398
14470:17,654,616,58,518,1102,354,29,76,736
14473:17,302,654,361,84,76,29,138,616,58
14508:5860,17,302,654,76,616,58,8,866,84
14509:302,654,58,616,84,8,650,564,29,354
14517:55482,1267,301,508,12513,392,398,2495,4798,7306
14522:17,302,616,654,58,76,238,542,650,81
14524:11626,70,1205,17,1410,76,302,508,654,81
14536:12657,14593,168,8860,1326,719,5557,7994,2103,984
14554:2668,17,302,654,76,616,58,8,866,84
14568:5214,2265,2139,76,17,616,654,302,58,262
14576:76,698,17,654,302,616,542,81,564,58
14582:302,84,29,8,650,76,861,1102,518,542
14590:302,17,654,58,616,483,29,861,650,542
14591:18867,17,508,76,70,564,226,302,616,542
14601:17,302,654,76,616,58,8,866,84,29
14613:65,17,654,58,84,8,29,564,650,542
14615:802,17,302,654,76,616,58,8,866,84
14619:1730,5097,3568,2139,17,890,4743,40,76,866
14629:17,302,654,76,616,58,8,866,84,29
14639:31633,76,17,361,616,2848,302,736,2139,866
14640:74193,17,302,654,76,616,58,8,866,84
14652:302,654,616,58,650,84,8,29,564,301
14676:654,58,616,84,29,8,518,76,542,1102
14681:17,302,654,76,616,58,8,866,84,29
14695:245,15,17,518,8,131,103,65,787,616
14697:17498,4158,25466,14505,3481,27209,81719,47346,82402,24118
14701:5407,17,302,616,58,15,29,542,518,61
14712:17,302,654,76,616,58,8,866,84,29
14717:780,17,3137,3423,262,76,5767,654,3739,70
14719:302,58,616,29,84,8,650,354,1102,518
14721:9674,30815,13077,38522,48867,16035,24933,76402,94237,104327
14737:71420,17,302,17,302,654,76,616,58,8
14752:17125,17,302,654,76,616,58,8,866,84
14755:709,17,302,58,616,15,542,61,564,650
14759:24921,654,84,58,616,29,1102,354,8,138
14764:2692,17,302,654,76,616,58,8,866,84
14767:17,302,654,76,616,58,8,866,84,29
14771:226,3137,17,262,3423,140,7211,986,5767,780
14776:17,616,654,542,302,8,564,518,58,76
14784:17,302,654,76,616,58,8,866,84,29
14788:17,302,84,29,518,861,76,650,542,15
14791:168,5480,984,1400,2103,135,12254,574,5557,8733
14793:81,3137,3423,403,262,780,14174,15728,5767,6254
14794:302,654,58,616,518,8,542,61,15,101
14822:17,302,654,76,616,58,8,866,84,29
14824:497,42397,2917,3618,13,827,4513,1256,4989,11260
14862:17,518,302,8,84,542,654,736,616,58
14863:302,654,84,58,616,8,518,29,1102,354
14864:13030,17,654,302,58,510,616,29,542,8
14865:65,616,302,654,58,542,8,518,15,76
14874:17,302,58,616,29,84,1102,354,650,8
14879:559,119,17,518,245,103,131,1405,8,65
14881:336,168,984,5480,76,463,1147,8733,1400,135
14883:5176,58,616,1102,354,29,8,518,76,301
14906:81,22421,8586,80690,3423,3718,986,5767,13544,780
14923:7153,17,302,654,76,616,58,8,866,84
14924:245,5117,2715,2548,17,1410,1744,103,81,4268
14933:465,18897,20525,11973,4664,2547,119399,840,10541,157
14934:574,4940,719,1400,5480,8860,135,463,1230,2103
14960:17,302,654,76,616,58,8,866,84,29
14964:116,58,616,84,650,1102,8,354,76,518
14967:17,302,654,616,564,58,650,8,84,29
14982:1832,17,302,654,616,58,8,224,650,861
14992:81,140,780,226,3423,986,7211,70,508,2241
15002:52792,7148,77433,58754,27944,46072,35378,45225,31000,1347
15024:17,616,542,15,518,654,564,58,245,8
15025:56570,17,302,654,76,616,58,8,866,84
15027:17,500,616,76,6491,58,508,564,8,226
15043:4813,17,302,654,76,616,58,8,866,84
15044:616,17,302,58,654,542,8,29,564,15
15051:17,302,654,76,616,58,8,866,84,29
15066:5567,17,302,616,654,508,8,518,736,1023
15068:168,719,1400,574,8733,463,5480,135,14593,14226
15073:17,302,616,58,654,29,15,650,518,542
15076:40690,17,119,518,65,8,131,616,654,1606
15079:17,654,302,58,616,2939,542,29,301,518
15101:17,302,654,76,616,58,8,866,84,29
15104:17,302,654,58,616,29,76,650,542,285
15106:6,483,1568,66,720,654,302,17,84,58
15113:17,302,654,76,616,58,8,866,84,29
15130:8588,17,302,654,76,616,58,8,866,84
15131:17,302,654,76,616,58,8,866,84,29
15135:3476,427,3514,1962,17,518,616,15,654,302
15166:76,17,2139,564,616,654,70,302,58,40
15176:3246,17,302,654,76,616,58,8,866,84
15177:302,654,58,616,84,8,650,29,518,542
15178:29891,19818,14003,30688,17029,654,58,84,1102,402
15187:2140,17,302,654,76,616,58,8,866,84
15189:17,302,654,76,616,58,8,866,84,29
15201:17,302,654,76,616,58,8,866,84,29
15207:2959,17,76,8769,8483,698,226,8364,21216,70
15211:5627,24642,50931,16253,10594,73586,74125,42126,119572,27173
15214:3409,840,17,302,654,76,616,58,8,866
15216:9354,17,302,654,76,616,58,8,866,84
15221:28541,69180,36757,49954,43084,68949,29447,6109,76,564
15224:17,616,302,654,15,58,542,70,650,518
15253:17,616,654,518,302,8,245,542,58,61
15278:17,302,616,654,8,58,518,15,84,32
15280:17,302,654,58,616,650,564,542,8,226
15288:568,84,302,654,8,58,616,29,354,518
15289:17,508,564,226,76,1023,8,245,518,124
15297:17,302,654,76,616,58,8,866,84,29
15302:17,1265,1790,51602,26782,302,1549,101,1276,29
15303:3440,17,302,654,76,616,58,8,866,84
15306:866,17,302,654,76,616,58,8,866,84
15308:17,2548,157,65,327,8,5567,245,508,3196
15313:17957,17,302,654,76,616,58,8,866,84
15333:17,302,58,654,564,8,542,518,84,1196
15340:17,58,616,84,1102,354,650,8,6,138
15352:888,17,654,616,58,542,15,76,564,8
15357:17,302,654,76,616,58,8,866,84,29
15366:17,616,84,76,542,285,15,1102,162,8
15375:17,302,654,616,58,15,542,61,564,32
15378:17,361,76,70,302,654,616,354,84,58
15380:17,302,654,76,616,58,8,866,84,29
15385:654,3,49217,58,84,616,354,8,1102,650
15388:1382,17,138,654,302,354,616,76,84,58
15394:17,654,58,616,302,61,564,32,518,650
15404:18568,76,17,302,564,616,650,17,302,654
15420:17,302,654,616,138,650,58,564,226,84
15421:17,302,654,76,616,58,8,866,84,29
15433:5567,17,656,1790,1405,245,119,508,1023,518
15434:20008,3481,40,25368,40142,17,81719,14505,42353,31760
15441:4707,17,302,654,76,616,58,8,866,84
15442:780,5767,262,1749,226,8511,731,6108,229,70
15448:17,302,654,76,616,58,8,866,84,29
15451:5051,17,616,654,302,58,15,518,787,8
15466:1030,17,302,654,76,616,58,8,866,84
15469:3378,8161,1342,3704,22929,45191,18705,378,22713,186
15470:17,302,654,76,616,58,8,866,84,29
15476:17,76,616,564,40,58,542,654,2139,81
15477:17,616,302,654,58,542,8,650,564,518
15490:78002,17,302,654,76,616,58,8,866,84
15495:5567,17,616,654,58,302,8,564,650,15
15496:832,533,5975,17,76,245,508,226,2548,6311
15503:899,17,6450,84,302,245,4420,496,518,947
15524:52240,17,361,302,654,354,29,84,58,76
15525:24890,29,84,8,76,650,542,289,564,518
15534:33280,441,710,1002,17,302,654,76,616,58
15541:669,17,302,654,76,616,58,8,866,84
15551:302,616,654,58,518,1102,76,650,354,564
15567:17,302,58,616,29,84,1102,354,650,8
15587:11270,6223,16866,22238,61228,16861,76,698,11626,730
15591:901,17,76,226,1023,302,508,1451,616,58
15599:81,17,616,654,302,15,564,70,1535,84
15600:83988,17,302,654,76,616,58,8,866,84
15601:2031,17,302,1102,616,654,58,101,736,354
15604:5542,17431,654,58,302,542,15,8,84,564
15608:17,873,302,65,508,8,70,1382,245,947
15609:58,17,654,302,861,542,8,29,650,84
15621:984,2370,5480,168,2153,8733,1867,2833,8860,661
15625:17,616,8,76,15,654,302,564,518,58
15631:17,302,654,76,616,58,8,866,84,29
15640:14202,17,302,8,518,84,564,15,289,356
15648:76,4671,17,5975,70,11855,2543,4625,40840,12861
15654:1205,81,508,1410,70,226,500,780,564,542
15666:17,302,654,76,616,58,8,866,84,29
15671:18457,17,302,654,76,616,58,8,866,84
15690:931,17,3704,873,710,65,947,70,245,564
15715:17,302,654,76,616,58,8,866,84,29
15724:38177,654,58,17,1119,7841,15,302,119,285
15725:669,17,302,654,76,616,58,8,866,84
15737:70,17,76,168,302,719,654,564,301,378
15752:302,8,654,616,58,1102,518,76,354,736
15760:62155,94,366,15540,17,3067,18851,15521,31938,4619
15773:17,616,8,302,654,364,564,542,518,58
15774:2614,17,70,8,76,616,508,81,302,564
15782:8,518,84,378,17,17,302,654,76,616
15794:17,302,654,76,616,58,8,866,84,29
15809:4798,1987,1109,6759,245,1382,1267,7409,542,103
15835:378,2982,7006,1930,17,518,542,8,84,902
15857:1039,17,616,8,654,302,58,15,542,84
15858:40,20382,10039,2139,3568,5097,361,17,76,890
15860:719,1326,984,5480,76,2318,661,463,801,5738
15866:650,17,302,616,654,58,8,542,76,1196
15882:17,616,302,654,58,363,564,15,226,70
15889:31723,197,5111,26925,2548,14793,10541,840,157,508
15890:17424,28140,1202,302,17,654,58,616,354,2030
15908:9289,8321,17567,247,11563,45956,3471,9216,11777,8211
15914:675,19059,17,302,616,542,654,58,61,861
15917:901,17,302,654,58,616,84,354,29,8
15918:754,106,59544,1471,1957,1424,34772,12291,22,1402
15935:17,616,564,542,58,15,518,654,364,302
15940:17,58,616,302,654,285,650,76,564,542
15950:168,984,574,719,8860,661,1326,5480,1400,135
15963:97466,17,302,616,564,654,58,650,8,84
15977:17,616,654,302,58,8,84,518,61,224
15988:17,17,302,654,76,616,58,8,866,84
15999:17,654,518,616,15,245,8,61,32,787
16008:17,245,654,7560,58,302,8,94,518,84
16017:17,302,654,76,616,58,8,866,84,29
16020:7120,17,302,654,76,616,58,8,866,84
16021:81549,17,302,654,76,616,58,8,866,84
16043:11488,8588,17,70,1023,654,302,508,616,58
